id,timestamp,station_id,station_name,available_bikes,standard_bikes,ebikes,empty_docks,total_docks,latitude,longitude
665118,2026-03-21 07:43:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",2,2,0,19,27,51.493184,-0.167894
665119,2026-03-21 07:44:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",0,0,0,13,20,51.499917,-0.174554
665120,2026-03-21 07:44:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",1,0,1,11,13,51.496468,-0.173796
665121,2026-03-21 07:44:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",0,0,0,14,14,51.495947,-0.173689
665122,2026-03-21 07:44:00+00,BikePoints_392,"Imperial College, Knightsbridge",1,1,0,28,33,51.499428,-0.179702
665123,2026-03-21 07:44:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",8,8,0,19,30,51.495898,-0.173009
665124,2026-03-21 07:44:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",1,1,0,21,23,51.501432,-0.178656
665125,2026-03-21 07:44:00+00,BikePoints_266,"Queen's Gate (North), Kensington",0,0,0,35,41,51.501026,-0.180246
665126,2026-03-21 07:44:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",17,17,0,9,28,51.497056,-0.168917
665127,2026-03-21 07:44:00+00,BikePoints_378,"Natural History Museum, South Kensington",6,6,0,32,42,51.495592,-0.179077
665128,2026-03-21 07:44:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",0,0,0,14,21,51.501715,-0.179854
665129,2026-03-21 07:44:00+00,BikePoints_356,"South Kensington Station, South Kensington",0,0,0,10,15,51.494412,-0.173881
665130,2026-03-21 07:44:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",12,8,4,13,31,51.493967,-0.178732
665131,2026-03-21 07:44:00+00,BikePoints_97,"Gloucester Road (North), Kensington",7,7,0,9,18,51.497924,-0.183834
665132,2026-03-21 07:44:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",5,3,2,11,19,51.496462,-0.183289
665133,2026-03-21 07:44:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",9,8,1,7,16,51.498884,-0.165471
665134,2026-03-21 07:44:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",1,1,0,13,18,51.505014,-0.17306
665135,2026-03-21 07:44:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",0,0,0,12,15,51.494185,-0.18267
665136,2026-03-21 07:44:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",1,1,0,23,25,51.492479,-0.178433
665137,2026-03-21 07:44:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",4,3,1,5,13,51.502042,-0.1844
665138,2026-03-21 07:44:00+00,BikePoints_36,"De Vere Gardens, Kensington",5,3,2,21,28,51.501737,-0.18498
665139,2026-03-21 07:44:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",2,2,0,19,27,51.493184,-0.167894
665140,2026-03-21 07:45:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",0,0,0,13,20,51.499917,-0.174554
665141,2026-03-21 07:45:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",1,0,1,11,13,51.496468,-0.173796
665142,2026-03-21 07:45:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",0,0,0,14,14,51.495947,-0.173689
665143,2026-03-21 07:45:00+00,BikePoints_392,"Imperial College, Knightsbridge",1,1,0,28,33,51.499428,-0.179702
665144,2026-03-21 07:45:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",8,8,0,19,30,51.495898,-0.173009
665145,2026-03-21 07:45:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",1,1,0,21,23,51.501432,-0.178656
665146,2026-03-21 07:45:00+00,BikePoints_266,"Queen's Gate (North), Kensington",0,0,0,35,41,51.501026,-0.180246
665147,2026-03-21 07:45:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",17,17,0,9,28,51.497056,-0.168917
665148,2026-03-21 07:45:00+00,BikePoints_378,"Natural History Museum, South Kensington",6,6,0,32,42,51.495592,-0.179077
665149,2026-03-21 07:45:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",0,0,0,14,21,51.501715,-0.179854
665150,2026-03-21 07:45:00+00,BikePoints_356,"South Kensington Station, South Kensington",0,0,0,10,15,51.494412,-0.173881
665151,2026-03-21 07:45:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",12,8,4,13,31,51.493967,-0.178732
665152,2026-03-21 07:45:00+00,BikePoints_97,"Gloucester Road (North), Kensington",7,7,0,9,18,51.497924,-0.183834
665153,2026-03-21 07:45:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",5,3,2,11,19,51.496462,-0.183289
665154,2026-03-21 07:45:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",9,8,1,7,16,51.498884,-0.165471
665155,2026-03-21 07:45:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",1,1,0,13,18,51.505014,-0.17306
665156,2026-03-21 07:45:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",0,0,0,12,15,51.494185,-0.18267
665157,2026-03-21 07:45:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",1,1,0,23,25,51.492479,-0.178433
665158,2026-03-21 07:45:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",4,3,1,5,13,51.502042,-0.1844
665159,2026-03-21 07:45:00+00,BikePoints_36,"De Vere Gardens, Kensington",5,3,2,21,28,51.501737,-0.18498
665160,2026-03-21 07:45:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",2,2,0,19,27,51.493184,-0.167894
665161,2026-03-21 07:46:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",0,0,0,13,20,51.499917,-0.174554
665162,2026-03-21 07:46:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",1,0,1,11,13,51.496468,-0.173796
665163,2026-03-21 07:46:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",0,0,0,14,14,51.495947,-0.173689
665164,2026-03-21 07:46:00+00,BikePoints_392,"Imperial College, Knightsbridge",1,1,0,28,33,51.499428,-0.179702
665165,2026-03-21 07:46:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",8,8,0,19,30,51.495898,-0.173009
665166,2026-03-21 07:46:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",1,1,0,21,23,51.501432,-0.178656
665167,2026-03-21 07:46:00+00,BikePoints_266,"Queen's Gate (North), Kensington",0,0,0,35,41,51.501026,-0.180246
665168,2026-03-21 07:46:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",17,17,0,9,28,51.497056,-0.168917
665169,2026-03-21 07:46:00+00,BikePoints_378,"Natural History Museum, South Kensington",6,6,0,32,42,51.495592,-0.179077
665170,2026-03-21 07:46:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",0,0,0,14,21,51.501715,-0.179854
665171,2026-03-21 07:46:00+00,BikePoints_356,"South Kensington Station, South Kensington",0,0,0,10,15,51.494412,-0.173881
665172,2026-03-21 07:46:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",12,8,4,13,31,51.493967,-0.178732
665173,2026-03-21 07:46:00+00,BikePoints_97,"Gloucester Road (North), Kensington",7,7,0,9,18,51.497924,-0.183834
665174,2026-03-21 07:46:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",5,3,2,11,19,51.496462,-0.183289
665175,2026-03-21 07:46:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",9,8,1,7,16,51.498884,-0.165471
665176,2026-03-21 07:46:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",1,1,0,13,18,51.505014,-0.17306
665177,2026-03-21 07:46:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",0,0,0,12,15,51.494185,-0.18267
665178,2026-03-21 07:46:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",1,1,0,23,25,51.492479,-0.178433
665179,2026-03-21 07:46:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",4,3,1,5,13,51.502042,-0.1844
665180,2026-03-21 07:46:00+00,BikePoints_36,"De Vere Gardens, Kensington",5,3,2,21,28,51.501737,-0.18498
665181,2026-03-21 07:46:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",2,2,0,19,27,51.493184,-0.167894
665182,2026-03-21 07:47:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",0,0,0,13,20,51.499917,-0.174554
665183,2026-03-21 07:47:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",1,0,1,11,13,51.496468,-0.173796
665184,2026-03-21 07:47:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",0,0,0,14,14,51.495947,-0.173689
665185,2026-03-21 07:47:00+00,BikePoints_392,"Imperial College, Knightsbridge",1,1,0,28,33,51.499428,-0.179702
665186,2026-03-21 07:47:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",8,8,0,19,30,51.495898,-0.173009
665187,2026-03-21 07:47:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",1,1,0,21,23,51.501432,-0.178656
665188,2026-03-21 07:47:00+00,BikePoints_266,"Queen's Gate (North), Kensington",0,0,0,35,41,51.501026,-0.180246
665189,2026-03-21 07:47:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",17,17,0,9,28,51.497056,-0.168917
665190,2026-03-21 07:47:00+00,BikePoints_378,"Natural History Museum, South Kensington",6,6,0,32,42,51.495592,-0.179077
665191,2026-03-21 07:47:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",0,0,0,14,21,51.501715,-0.179854
665192,2026-03-21 07:47:00+00,BikePoints_356,"South Kensington Station, South Kensington",0,0,0,10,15,51.494412,-0.173881
665193,2026-03-21 07:47:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",12,8,4,13,31,51.493967,-0.178732
665194,2026-03-21 07:47:00+00,BikePoints_97,"Gloucester Road (North), Kensington",7,7,0,9,18,51.497924,-0.183834
665195,2026-03-21 07:47:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",5,3,2,11,19,51.496462,-0.183289
665196,2026-03-21 07:47:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",9,8,1,7,16,51.498884,-0.165471
665197,2026-03-21 07:47:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",1,1,0,13,18,51.505014,-0.17306
665198,2026-03-21 07:47:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",0,0,0,14,15,51.494185,-0.18267
665199,2026-03-21 07:47:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",1,1,0,23,25,51.492479,-0.178433
665200,2026-03-21 07:47:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",4,3,1,5,13,51.502042,-0.1844
665201,2026-03-21 07:47:00+00,BikePoints_36,"De Vere Gardens, Kensington",5,3,2,21,28,51.501737,-0.18498
665202,2026-03-21 07:47:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",2,2,0,19,27,51.493184,-0.167894
665203,2026-03-21 07:48:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",0,0,0,13,20,51.499917,-0.174554
665204,2026-03-21 07:48:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",1,0,1,11,13,51.496468,-0.173796
665205,2026-03-21 07:48:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",0,0,0,14,14,51.495947,-0.173689
665206,2026-03-21 07:48:00+00,BikePoints_392,"Imperial College, Knightsbridge",1,1,0,28,33,51.499428,-0.179702
665207,2026-03-21 07:48:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",8,8,0,19,30,51.495898,-0.173009
665208,2026-03-21 07:48:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",1,1,0,21,23,51.501432,-0.178656
665209,2026-03-21 07:48:00+00,BikePoints_266,"Queen's Gate (North), Kensington",0,0,0,35,41,51.501026,-0.180246
665210,2026-03-21 07:48:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",17,17,0,9,28,51.497056,-0.168917
665211,2026-03-21 07:48:00+00,BikePoints_378,"Natural History Museum, South Kensington",6,6,0,32,42,51.495592,-0.179077
665212,2026-03-21 07:48:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",0,0,0,16,21,51.501715,-0.179854
665213,2026-03-21 07:48:00+00,BikePoints_356,"South Kensington Station, South Kensington",0,0,0,10,15,51.494412,-0.173881
665214,2026-03-21 07:48:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",12,8,4,13,31,51.493967,-0.178732
665215,2026-03-21 07:48:00+00,BikePoints_97,"Gloucester Road (North), Kensington",7,7,0,9,18,51.497924,-0.183834
665216,2026-03-21 07:48:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",5,3,2,11,19,51.496462,-0.183289
665217,2026-03-21 07:48:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",9,8,1,7,16,51.498884,-0.165471
665218,2026-03-21 07:48:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",2,2,0,12,18,51.505014,-0.17306
665219,2026-03-21 07:48:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",0,0,0,14,15,51.494185,-0.18267
665220,2026-03-21 07:48:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",1,1,0,23,25,51.492479,-0.178433
665221,2026-03-21 07:48:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",4,3,1,5,13,51.502042,-0.1844
665222,2026-03-21 07:48:00+00,BikePoints_36,"De Vere Gardens, Kensington",5,3,2,21,28,51.501737,-0.18498
665223,2026-03-21 07:48:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",2,2,0,19,27,51.493184,-0.167894
665224,2026-03-21 07:49:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",0,0,0,13,20,51.499917,-0.174554
665225,2026-03-21 07:49:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",1,0,1,11,13,51.496468,-0.173796
665226,2026-03-21 07:49:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",0,0,0,14,14,51.495947,-0.173689
665227,2026-03-21 07:49:00+00,BikePoints_392,"Imperial College, Knightsbridge",1,1,0,28,33,51.499428,-0.179702
665228,2026-03-21 07:49:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",8,8,0,19,30,51.495898,-0.173009
665229,2026-03-21 07:49:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",1,1,0,21,23,51.501432,-0.178656
665230,2026-03-21 07:49:00+00,BikePoints_266,"Queen's Gate (North), Kensington",0,0,0,35,41,51.501026,-0.180246
665231,2026-03-21 07:49:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",17,17,0,9,28,51.497056,-0.168917
665232,2026-03-21 07:49:00+00,BikePoints_378,"Natural History Museum, South Kensington",6,6,0,32,42,51.495592,-0.179077
665233,2026-03-21 07:49:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",0,0,0,16,21,51.501715,-0.179854
665234,2026-03-21 07:49:00+00,BikePoints_356,"South Kensington Station, South Kensington",0,0,0,10,15,51.494412,-0.173881
665235,2026-03-21 07:49:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",12,8,4,13,31,51.493967,-0.178732
665236,2026-03-21 07:49:00+00,BikePoints_97,"Gloucester Road (North), Kensington",7,7,0,9,18,51.497924,-0.183834
665237,2026-03-21 07:49:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",5,3,2,11,19,51.496462,-0.183289
665238,2026-03-21 07:49:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",9,8,1,7,16,51.498884,-0.165471
665239,2026-03-21 07:49:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",2,2,0,12,18,51.505014,-0.17306
665240,2026-03-21 07:49:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",0,0,0,14,15,51.494185,-0.18267
665241,2026-03-21 07:49:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",1,1,0,23,25,51.492479,-0.178433
665242,2026-03-21 07:49:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",4,3,1,5,13,51.502042,-0.1844
665243,2026-03-21 07:49:00+00,BikePoints_36,"De Vere Gardens, Kensington",5,3,2,21,28,51.501737,-0.18498
665244,2026-03-21 07:49:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",2,2,0,19,27,51.493184,-0.167894
665245,2026-03-21 07:50:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",1,1,0,12,20,51.499917,-0.174554
665246,2026-03-21 07:50:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",1,0,1,11,13,51.496468,-0.173796
665247,2026-03-21 07:50:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",0,0,0,14,14,51.495947,-0.173689
665248,2026-03-21 07:50:00+00,BikePoints_392,"Imperial College, Knightsbridge",1,1,0,28,33,51.499428,-0.179702
665249,2026-03-21 07:50:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",8,8,0,19,30,51.495898,-0.173009
665250,2026-03-21 07:50:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",1,1,0,21,23,51.501432,-0.178656
665251,2026-03-21 07:50:00+00,BikePoints_266,"Queen's Gate (North), Kensington",0,0,0,35,41,51.501026,-0.180246
665252,2026-03-21 07:50:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",17,17,0,9,28,51.497056,-0.168917
665253,2026-03-21 07:50:00+00,BikePoints_378,"Natural History Museum, South Kensington",6,6,0,32,42,51.495592,-0.179077
665254,2026-03-21 07:50:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",0,0,0,18,21,51.501715,-0.179854
665255,2026-03-21 07:50:00+00,BikePoints_356,"South Kensington Station, South Kensington",0,0,0,10,15,51.494412,-0.173881
665256,2026-03-21 07:50:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",12,8,4,13,31,51.493967,-0.178732
665257,2026-03-21 07:50:00+00,BikePoints_97,"Gloucester Road (North), Kensington",7,7,0,9,18,51.497924,-0.183834
665258,2026-03-21 07:50:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",5,3,2,11,19,51.496462,-0.183289
665259,2026-03-21 07:50:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",9,8,1,7,16,51.498884,-0.165471
665260,2026-03-21 07:50:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",2,2,0,12,18,51.505014,-0.17306
665261,2026-03-21 07:50:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",0,0,0,14,15,51.494185,-0.18267
665262,2026-03-21 07:50:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",1,1,0,23,25,51.492479,-0.178433
665263,2026-03-21 07:50:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",4,3,1,5,13,51.502042,-0.1844
665264,2026-03-21 07:50:00+00,BikePoints_36,"De Vere Gardens, Kensington",5,3,2,21,28,51.501737,-0.18498
665265,2026-03-21 07:50:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",2,2,0,19,27,51.493184,-0.167894
665266,2026-03-21 07:51:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",1,1,0,12,20,51.499917,-0.174554
665267,2026-03-21 07:51:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",1,0,1,11,13,51.496468,-0.173796
665268,2026-03-21 07:51:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",0,0,0,14,14,51.495947,-0.173689
665269,2026-03-21 07:51:00+00,BikePoints_392,"Imperial College, Knightsbridge",1,1,0,28,33,51.499428,-0.179702
665270,2026-03-21 07:51:00+00,BikePoints_878,"Victoria & Albert Museum, South Kensington",8,8,0,19,30,51.495898,-0.173009
665271,2026-03-21 07:51:00+00,BikePoints_258,"Kensington Gore, Knightsbridge",1,1,0,21,23,51.501432,-0.178656
665272,2026-03-21 07:51:00+00,BikePoints_266,"Queen's Gate (North), Kensington",0,0,0,35,41,51.501026,-0.180246
665273,2026-03-21 07:51:00+00,BikePoints_150,"Holy Trinity Brompton, Knightsbridge",17,17,0,9,28,51.497056,-0.168917
665274,2026-03-21 07:51:00+00,BikePoints_378,"Natural History Museum, South Kensington",6,6,0,32,42,51.495592,-0.179077
665275,2026-03-21 07:51:00+00,BikePoints_350,"Queen's Gate, Kensington Gardens",0,0,0,18,21,51.501715,-0.179854
665276,2026-03-21 07:51:00+00,BikePoints_356,"South Kensington Station, South Kensington",0,0,0,10,15,51.494412,-0.173881
665277,2026-03-21 07:51:00+00,BikePoints_231,"Queen's Gate (Central), South Kensington",12,8,4,13,31,51.493967,-0.178732
665278,2026-03-21 07:51:00+00,BikePoints_97,"Gloucester Road (North), Kensington",7,7,0,9,18,51.497924,-0.183834
665279,2026-03-21 07:51:00+00,BikePoints_113,"Gloucester Road (Central), South Kensington",5,3,2,11,19,51.496462,-0.183289
665280,2026-03-21 07:51:00+00,BikePoints_292,"Montpelier Street, Knightsbridge",9,8,1,7,16,51.498884,-0.165471
665281,2026-03-21 07:51:00+00,BikePoints_300,"Serpentine Car Park, Hyde Park",2,2,0,12,18,51.505014,-0.17306
665282,2026-03-21 07:51:00+00,BikePoints_405,"Gloucester Road Station, South Kensington",0,0,0,14,15,51.494185,-0.18267
665283,2026-03-21 07:51:00+00,BikePoints_187,"Queen's Gate (South), South Kensington",1,1,0,23,25,51.492479,-0.178433
665284,2026-03-21 07:51:00+00,BikePoints_404,"Palace Gate, Kensington Gardens",4,3,1,5,13,51.502042,-0.1844
665285,2026-03-21 07:51:00+00,BikePoints_36,"De Vere Gardens, Kensington",5,3,2,21,28,51.501737,-0.18498
665286,2026-03-21 07:51:00+00,BikePoints_163,"Sloane Avenue, Knightsbridge",2,2,0,19,27,51.493184,-0.167894
665287,2026-03-21 07:52:00+00,BikePoints_428,"Exhibition Road, Knightsbridge",1,1,0,12,20,51.499917,-0.174554
665288,2026-03-21 07:52:00+00,BikePoints_432,"Exhibition Road Museums 1, South Kensington",1,0,1,11,13,51.496468,-0.173796
665289,2026-03-21 07:52:00+00,BikePoints_482,"Exhibition Road Museums 2, South Kensington",0,0,0,14,14,51.495947,-0.173689
